Internal_IP,Machine_ID,Local,Device_Name,TCP_Port,COM_Port,OS_Spec,IP_Source,Category,Online_Test,Set_Time,Remark,歲修,File_Place,所在區域(柱位),alive_or_dead
172.21.70.1,4600_EAP,K11-8F,20220119-W03,,,WIN7,, EAP,,,AP01,Y,K11\8F\K11-8F 區網(70).csv,11_8F G8CIM8-3EAP機櫃內,alive
172.21.70.2,4730_EAP,K11-8F,20220119-W35,,,WIN7,, EAP,,,,Y,K11\8F\K11-8F 區網(70).csv,11_8F G8CIM8-3EAP機櫃內,alive
172.21.70.3,4800_EAP,K11-8F,20190430-W17,,,WIN7,, EAP,,,,Y,K11\8F\K11-8F 區網(70).csv,11_8F G8CIM8-3EAP機櫃內,alive
172.21.70.4,,K11-8F,,,,,, EAP,,,,,K11\8F\K11-8F 區網(70).csv,,dead
172.21.70.5,,K11-8F,,,,,, EAP,,,,,K11\8F\K11-8F 區網(70).csv,,dead
172.21.70.6,,K11-8F,,,,,, EAP,,,,,K11\8F\K11-8F 區網(70).csv,,dead
172.21.70.7,,K11-8F,,,,,, EAP,,,,,K11\8F\K11-8F 區網(70).csv,,dead
172.21.70.8,,K11-8F,,,,,, EAP,,,,,K11\8F\K11-8F 區網(70).csv,,dead
172.21.70.9,,K11-8F,,,,,, EAP,,,,,K11\8F\K11-8F 區網(70).csv,,dead
172.21.70.10,,K11-8F,,,,,, EAP,,,,,K11\8F\K11-8F 區網(70).csv,,dead
172.21.70.11,4800-811,K11-8F,EQP,,,,, EAP,,,,,K11\8F\K11-8F 區網(70).csv,,alive
172.21.70.12,,K11-8F,,,,,, EAP,,,,,K11\8F\K11-8F 區網(70).csv,,dead
172.21.70.13,4800-810,K11-8F,EQP,,,,, EAP,,,,,K11\8F\K11-8F 區網(70).csv,,alive
172.21.70.14,4800-809,K11-8F,2013-F018,,,,, EAP,,2016/10/28,,,K11\8F\K11-8F 區網(70).csv,,alive
172.21.70.15,4507-801,K11-8F,EQP,,,,, EAP,,2017/9/14,,,K11\8F\K11-8F 區網(70).csv,,dead
172.21.70.16,,K11-8F,,,,,, EAP,,,,,K11\8F\K11-8F 區網(70).csv,,dead
172.21.70.17,,K11-8F,,,,,, EAP,,,,,K11\8F\K11-8F 區網(70).csv,,dead
