Internal_IP,Machine_ID,Local,Device_Name,TCP_Port,COM_Port,OS_Spec,IP_Source,Category,Online_Test,Set_Time,Remark,歲修,File_Place,所在區域(柱位),alive_or_dead
172.21.83.1,,K11-10F,,,,,, EAP,,,,,K11\10F\K11-10F 區網(83).csv,,alive
172.21.83.2,,K11-10F,,,,,, EAP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.3,,K11-10F,,,,,, EAP,,,,,K11\10F\K11-10F 區網(83).csv,,alive
172.21.83.4,5100-054~083 RPA EAP,K11-10F,20200603-W28,,,WIN10,, EAP,,,,Y,K11\10F\K11-10F 區網(83).csv,,alive
172.21.83.5,,K11-10F,,,,WIN10,, EAP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.6,5079_EAP,K11-10F,20140218-W02,,,,, EAP,,2017/4/7,,Y,K11\10F\K11-10F 區網(83).csv,11_10FC2CIM10-1EAP機櫃,alive
172.21.83.7,5150_EAP,K11-10F,20200603-W38,,,WIN10,, EAP,,2021/6/15,,Y,K11\10F\K11-10F 區網(83).csv,11_10FC2CIM10-1EAP機櫃,alive
172.21.83.8,5100_EAP,K11-10F,,,,,, EAP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.9,5131_EAP,K11-10F,20180724-W52,,,,, EAP,,2019/8/29,AP02,Y,K11\10F\K11-10F 區網(83).csv,,alive
172.21.83.10,5131_圖檔PC,K11-10F,,,,,, EAP,,2022/9/5,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.11,5100 MQPT EAP,K11-10F,,,,WIN10,, EAP,,2021/10/21,192.168.158.4,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.12,5100-022~053 RPA EAP,K11-10F,,,,WIN10,, EAP,,2021/10/21,192.168.158.3,,K11\10F\K11-10F 區網(83).csv,11_10F F3柱,dead
172.21.83.13,,K11-10F,,,,,, EAP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.14,,K11-10F,,,,,, EAP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.15,,K11-10F,,,,,, EAP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.16,,K11-10F,,,,,, EAP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.17,5100自動搬運EAP,K11-10F,20220217-W15,,,WIN10,, EAP,,2021/11/4,,Y,K11\10F\K11-10F 區網(83).csv,,alive
172.21.83.18,5100SAA廠商PC,K11-10F,自動搬運,,,,, EAP,,2021/11/4,,,K11\10F\K11-10F 區網(83).csv,,alive
172.21.83.19,5100 DVR監控,K11-10F,,,,,, EAP,,2023/3/16,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.20,,K11-10F,,,,,, EAP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.21,跨樓層中控-1,K11-10F,跨樓層搬運PLC,,,,, EAP,,2018/6/13,,,K11\10F\K11-10F 區網(83).csv,,alive
172.21.83.22,跨樓層中控-2,K11-10F,跨樓層搬運PLC,,,,, EAP,,2018/6/13,,,K11\10F\K11-10F 區網(83).csv,,alive
172.21.83.23,跨樓層中控-3,K11-10F,跨樓層搬運PLC,,,,, EAP,,2019/1/10,,,K11\10F\K11-10F 區網(83).csv,,alive
172.21.83.24,,K11-10F,,,,,, EAP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.25,,K11-10F,,,,,, EAP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.26,5131_EAP,K11-10F,20200303-W10,,,WIN10,, EAP,,2023/2/2,,Y,K11\10F\K11-10F 區網(83).csv,11_10FC2CIM10-1EAP機櫃,alive
172.21.83.27,5131_圖檔PC,K11-10F,,,,WIN10,, EAP,,2023/2/2,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.28,,K11-10F,,,,,, EAP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.29,,K11-10F,,,,,, EAP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.30,,K11-10F,,,,,, EAP,,,,,K11\10F\K11-10F 區網(83).csv,,alive
172.21.83.31,,K11-10F,,,,,, EAP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.32,,K11-10F,,,,,, EAP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.33,,K11-10F,,,,,, EAP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.34,人員辨識偵測 PC,K11-10F,,,,,, EAP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.35,,K11-10F,,,,,, EAP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.36,VM自動搬運 EAP,K11-10F,20200807-W46,,,WIN10,, EAP,,2021/7/21,,Y,K11\10F\K11-10F 區網(83).csv,11_10F,alive
172.21.83.37,外觀站盟立廠商PC,K11-10F,EAP,,,,, EAP,,2021/7/1,,,K11\10F\K11-10F 區網(83).csv,,alive
172.21.83.38,外觀站盟立廠商PC,K11-10F,MCS,,,,, EAP,,2021/7/1,,,K11\10F\K11-10F 區網(83).csv,,alive
172.21.83.39,外觀站盟立廠商PC,K11-10F,RGVC,,,,, EAP,,2021/7/1,,,K11\10F\K11-10F 區網(83).csv,,alive
172.21.83.40,外觀站盟立廠商設備,K11-10F,PLC,,,,, EAP,,2021/7/1,,,K11\10F\K11-10F 區網(83).csv,,alive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,,dead
172.21.83.41,2990-T01,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.42,2990-T03,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.43,2990-S03,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.44,3000-T01,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.45,3000-T03,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.46,3000-S03,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.47,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.48,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.49,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.50,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.51,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.52,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.53,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.54,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.55,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.56,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.57,5150-044,K11-10F,EQP,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.58,5150-045,K11-10F,EQP,,,,,EQP,,2022/1/13,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.59,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.60,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.61,5079-101/102,K11-10F,EQP,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.62,5079-103/104,K11-10F,EQP,,,,,EQP,,2017/4/7,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.63,5079-105/106,K11-10F,EQP,,,,,EQP,,2017/6/16,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.64,5077-101,K11-10F,EQP,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.65,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.66,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.67,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.68,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.69,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.70,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.71,5100-001,K11-10F,EQP (SECS),,,,,EQP,,2019/9/24,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.72,5100-001,K11-10F,EQP,,,,,EQP,,2019/11/6,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.73,5100-002,K11-10F,EQP (SECS),,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.74,5100-002,K11-10F,EQP,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.75,5100-003,K11-10F,EQP (SECS),,,,,EQP,,2020/9/24,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.76,5100-003,K11-10F,EQP,,,,,EQP,,2020/9/24,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.77,5100-004,K11-10F,EQP (SECS),,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.78,5100-004,K11-10F,EQP,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.79,5100-005,K11-10F,EQP (SECS),,,,,EQP,,2020/9/24,,,K11\10F\K11-10F 區網(83).csv,,alive
172.21.83.80,5100-005,K11-10F,EQP,,,,,EQP,,2020/9/24,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.81,5100-006,K11-10F,EQP (SECS),,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,alive
172.21.83.82,5100-006,K11-10F,EQP,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.83,5100-007,K11-10F,EQP (SECS),,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,alive
172.21.83.84,5100-007,K11-10F,EQP,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.85,5100-008,K11-10F,EQP (SECS),,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.86,5100-008,K11-10F,EQP,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.87,5100_OFF,K11-10F,EQP,,,,,EQP,,2021/3/26,,,K11\10F\K11-10F 區網(83).csv,,alive
172.21.83.88,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.89,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.90,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.91,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.92,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.93,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.94,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.95,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.96,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.97,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.98,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.99,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.100,,K11-10F,,,,,,EQP,,,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.101,5100-009,K11-10F,手臂,,,,,EQP,,2021/11/10,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.102,5100-022,K11-10F,手臂,,,,,EQP,,2021/11/10,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.103,5100-025,K11-10F,手臂,,,,,EQP,,2021/11/10,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.104,5100-026,K11-10F,手臂,,,,,EQP,,2021/11/10,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.105,5100-027,K11-10F,手臂,,,,,EQP,,2021/11/10,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.106,5100-028,K11-10F,手臂,,,,,EQP,,2021/11/10,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.107,5100-029,K11-10F,手臂,,,,,EQP,,2021/11/10,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.108,5100-031,K11-10F,手臂,,,,,EQP,,2021/11/10,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.109,5100-034,K11-10F,手臂,,,,,EQP,,2021/11/10,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.110,5100-036,K11-10F,手臂,,,,,EQP,,2021/11/10,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.111,5100-037,K11-10F,手臂,,,,,EQP,,2021/11/10,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.112,5100-039,K11-10F,手臂,,,,,EQP,,2021/11/10,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.113,5100-041,K11-10F,手臂,,,,,EQP,,2021/11/10,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.114,5100-042,K11-10F,手臂,,,,,EQP,,2021/11/10,,,K11\10F\K11-10F 區網(83).csv,,dead
172.21.83.115,5100-043,K11-10F,手臂,,,,,EQP,,2021/11/10,,,K11\10F\K11-10F 區網(83).csv,,dead
