Internal_IP,Machine_ID,Local,Device_Name,TCP_Port,COM_Port,OS_Spec,IP_Source,Category,Online_Test,Set_Time,Remark,歲修,File_Place,所在區域(柱位),alive_or_dead
172.21.69.1,3450_EAP,K11-8F,20220217-W06,,,WIN7,, EAP,,,,,K11\8F\K11-8F 區網(69).csv,,alive
172.21.69.2,3670_EAP,K11-8F,20130411-W19,,,WIN7,, EAP,,,,,K11\8F\K11-8F 區網(69).csv,,alive
172.21.69.3,3670_EAP,K11-8F,20220920-W28,,,WIN7,, EAP,,2016/9/15,,,K11\8F\K11-8F 區網(69).csv,,alive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,,dead
172.21.69.5,3800_EAP,K11-8F,,,,WIN10,, EAP,,2018/12/10,,,K11\8F\K11-8F 區網(69).csv,,dead
172.21.69.6,3800_膠餅防呆EAP,K11-8F,20190430-W20,,,WIN7,, EAP,,,,,K11\8F\K11-8F 區網(69).csv,,alive
172.21.69.7,4507~3910自動搬運EAP,K11-8F,20181217-W04,,,WIN10,, EAP,,,,,K11\8F\K11-8F 區網(69).csv,,alive
172.21.69.8,,K11-8F,,,,,, EAP,,,,,K11\8F\K11-8F 區網(69).csv,,dead
172.21.69.9,3670自動搬運EAP,K11-8F,20181217-W05,,,WIN10,, EAP,,2019/3/18,,,K11\8F\K11-8F 區網(69).csv,,alive
172.21.69.10,3670SAA廠商PC,K11-8F,自動搬運,,,,, EAP,,2019/3/18,,,K11\8F\K11-8F 區網(69).csv,,alive
172.21.69.11,3450自動搬運EAP,K11-8F,20201125-W12,,,WIN10,, EAP,,2021/3/30,,,K11\8F\K11-8F 區網(69).csv,,alive
172.21.69.12,3450萌利廠商PC,K11-8F,自動搬運,,,,, EAP,,2021/3/30,,,K11\8F\K11-8F 區網(69).csv,,alive
172.21.69.13,3800自動搬運EAP,K11-8F,20200603-W32,,,WIN10,, EAP,,2021/3/30,,,K11\8F\K11-8F 區網(69).csv,,alive
172.21.69.14,3800萌利廠商PC,K11-8F,自動搬運,,,,, EAP,,2021/3/30,,,K11\8F\K11-8F 區網(69).csv,,alive
172.21.69.15,,K11-8F,,,,,, EAP,,,,,K11\8F\K11-8F 區網(69).csv,,dead
172.21.69.16,,K11-8F,,,,,, EAP,,,,,K11\8F\K11-8F 區網(69).csv,,dead
172.21.69.17,,K11-8F,,,,,, EAP,,,,,K11\8F\K11-8F 區網(69).csv,,dead
172.21.69.18,,K11-8F,,,,,, EAP,,,,,K11\8F\K11-8F 區網(69).csv,,dead
172.21.69.19,,K11-8F,,,,,, EAP,,,,,K11\8F\K11-8F 區網(69).csv,,dead
