Internal_IP,Machine_ID,Local,Device_Name,TCP_Port,COM_Port,OS_Spec,IP_Source,Category,Online_Test,Set_Time,Remark,歲修,File_Place,所在區域(柱位),alive_or_dead
172.22.178.1,2845-801~802_EAP,K25-8F,20210720-W04,,,WIN10,,EAP,,2022/2/24,AP01,Y,K25\8F\K25-8F 區網(178).csv,25_8F J4CIM8-2EAP機櫃內,alive
172.22.178.2,2845-803~804_EAP,K25-8F,20220119-W20,,,WIN10,,EAP,,,,Y,K25\8F\K25-8F 區網(178).csv,25_8F J4CIM8-2EAP機櫃內,alive
172.22.178.3,,K25-8F,,,,,,EAP,,,,,K25\8F\K25-8F 區網(178).csv,,dead
172.22.178.4,,K25-8F,,,,,,EAP,,,,,K25\8F\K25-8F 區網(178).csv,,dead
172.22.178.5,,K25-8F,,,,,,EAP,,,,,K25\8F\K25-8F 區網(178).csv,,dead
172.22.178.6,2845自動搬運EAP,K25-8F,20220217-W18,,,,,EAP,,2022/8/26,,Y,K25\8F\K25-8F 區網(178).csv,,alive
172.22.178.7,2845SAA廠商PC,K25-8F,自動搬運 (第一組IP),,,,,EAP,,2022/8/26,,,K25\8F\K25-8F 區網(178).csv,,alive
172.22.178.8,,K25-8F,,,,,,EAP,,,,,K25\8F\K25-8F 區網(178).csv,,dead
172.22.178.9,,K25-8F,,,,,,EAP,,,,,K25\8F\K25-8F 區網(178).csv,,dead
172.22.178.10,,K25-8F,,,,,,EAP,,,,,K25\8F\K25-8F 區網(178).csv,,dead
172.22.178.11,3101_EAP,K25-8F,20220302-W19,,,WIN10,,EAP,,2022/6/23,,Y,K25\8F\K25-8F 區網(178).csv,25_8F J4CIM8-2EAP機櫃內,alive
172.22.178.12,,K25-8F,,,,,,EAP,,,,,K25\8F\K25-8F 區網(178).csv,,dead
172.22.178.13,,K25-8F,,,,,,EAP,,,,,K25\8F\K25-8F 區網(178).csv,,dead
172.22.178.14,,K25-8F,,,,,,EAP,,,,,K25\8F\K25-8F 區網(178).csv,,dead
172.22.178.15,,K25-8F,,,,,,EAP,,,,,K25\8F\K25-8F 區網(178).csv,,dead
172.22.178.16,2880_EAP,K25-8F,20210831-W02,,,WIN10,,EAP,,2022/2/24,,Y,K25\8F\K25-8F 區網(178).csv,25_8F J4CIM8-2EAP機櫃內,alive
172.22.178.17,,K25-8F,,,,,,EAP,,,,,K25\8F\K25-8F 區網(178).csv,,dead
172.22.178.18,,K25-8F,,,,,,EAP,,,,,K25\8F\K25-8F 區網(178).csv,,dead
172.22.178.19,,K25-8F,,,,,,EAP,,,,,K25\8F\K25-8F 區網(178).csv,,dead
172.22.178.20,,K25-8F,,,,,,EAP,,,,,K25\8F\K25-8F 區網(178).csv,,dead
172.22.178.21,2890_NXT Flexa,K25-8F,Sever,,,,,EAP,,2022/2/24,中祭電腦,,K25\8F\K25-8F 區網(178).csv,,alive
172.22.178.22,2890_Feeder防呆,K25-8F,Sever,,,,,EAP,,2022/2/24,,,K25\8F\K25-8F 區網(178).csv,,alive
172.22.178.23,2890_MAP Sever,K25-8F,20211025-W11,,,WIN10,,EAP,,2022/2/24,,,K25\8F\K25-8F 區網(178).csv,,alive
172.22.178.24,2880_RPA PC,K25-8F,20220511-W127,,,,,EAP,,2022/6/2,,,K25\8F\K25-8F 區網(178).csv,,alive
172.22.178.25,2880-801_防錯料系統,K25-8F,過帳PC,,,,,EAP,,2022/2/24,,,K25\8F\K25-8F 區網(178).csv,,alive
172.22.178.26,2880-802_防錯料系統,K25-8F,過帳PC,,,,,EAP,,2022/2/24,,,K25\8F\K25-8F 區網(178).csv,,alive
172.22.178.27,2880-803_防錯料系統,K25-8F,過帳PC,,,,,EAP,,2022/5/16,,,K25\8F\K25-8F 區網(178).csv,,alive
172.22.178.28,2880-804_防錯料系統,K25-8F,過帳PC,,,,,EAP,,2022/5/16,,,K25\8F\K25-8F 區網(178).csv,,alive
172.22.178.29,,K25-8F,,,,,,EAP,,,,,K25\8F\K25-8F 區網(178).csv,,dead
172.22.178.30,,K25-8F,,,,,,EAP,,,,,K25\8F\K25-8F 區網(178).csv,,dead
172.22.178.31,3190_EAP,K25-8F,20210831-W13,,,WIN10,,EAP,,2022/3/1,,Y,K25\8F\K25-8F 區網(178).csv,25_8F J4CIM8-2EAP機櫃內,alive
172.22.178.32,4507_EAP,K25-8F,20220119-W17,,,WIN10,,EAP,,2022/6/23,,Y,K25\8F\K25-8F 區網(178).csv,25_8F J4CIM8-2EAP機櫃內,alive
172.22.178.33,3190自動搬運EAP,K25-8F,20220119-W24,,,,,EAP,,2022/10/5,,Y,K25\8F\K25-8F 區網(178).csv,25_8F H6柱,alive
172.22.178.34,3190SAA廠商PC-1,K25-8F,,,,,,EAP,,2022/10/5,,,K25\8F\K25-8F 區網(178).csv,,alive
172.22.178.35,4507自動搬運EAP,K25-8F,,,,,,EAP,,2022/10/5,,,K25\8F\K25-8F 區網(178).csv,,alive
172.22.178.36,4507SAA廠商PC,K25-8F,自動搬運 (第一組IP),,,,,EAP,,2022/10/5,,,K25\8F\K25-8F 區網(178).csv,,alive
172.22.178.37,跨樓層自動搬運EAP,K25-8F,20220119-W09,,,,,EAP,,2022/11/28,,Y,K25\8F\K25-8F 區網(178).csv,25_8F J4CIM8-2EAP機櫃內,alive
172.22.178.38,跨樓層SAA廠商PC,K25-8F,,,,,,EAP,,2022/11/28,,,K25\8F\K25-8F 區網(178).csv,,alive
172.22.178.39,3190SAA廠商PC-2,K25-8F,,,,,,EAP,,2023/10/6,,,K25\8F\K25-8F 區網(178).csv,,alive
