Internal_IP,Machine_ID,Local,Device_Name,TCP_Port,COM_Port,OS_Spec,IP_Source,Category,Online_Test,Set_Time,Remark,歲修,File_Place,所在區域(柱位),alive_or_dead
172.22.180.1,4600_EAP,K25-9F,20220119-W13,,,WIN10,,EAP,,2022-04-08,,Y,K25\9F\K25-9F 區網(180).csv,25_9F F7CIM9-1EAP機櫃內,alive
172.22.180.2,4515_EAP,K25-9F,20210831-W14,,,WIN10,,EAP,,2022-03-01,AP01,Y,K25\9F\K25-9F 區網(180).csv,25_9F F7CIM9-1EAP機櫃內,alive
172.22.180.3,4730_EAP,K25-9F,20210831-W11,,,WIN10,,EAP,,2022-03-01,,Y,K25\9F\K25-9F 區網(180).csv,25_9F F7CIM9-1EAP機櫃內,alive
172.22.180.4,4800_EAP,K25-9F,20210831-W15,,,WIN10,,EAP,,2022-03-01,,Y,K25\9F\K25-9F 區網(180).csv,25_9F F7CIM9-1EAP機櫃內,alive
172.22.180.5,,K25-9F,,,,,,EAP,,,,,K25\9F\K25-9F 區網(180).csv,,dead
172.22.180.6,,K25-9F,,,,,,EAP,,,,,K25\9F\K25-9F 區網(180).csv,,dead
172.22.180.7,,K25-9F,,,,,,EAP,,,,,K25\9F\K25-9F 區網(180).csv,,dead
172.22.180.8,,K25-9F,,,,,,EAP,,,,,K25\9F\K25-9F 區網(180).csv,,dead
172.22.180.9,,K25-9F,,,,,,EAP,,,,,K25\9F\K25-9F 區網(180).csv,,dead
172.22.180.10,,K25-9F,,,,,,EAP,,,,,K25\9F\K25-9F 區網(180).csv,,dead
172.22.180.11,4600自動搬運EAP,K25-9F,20220217-W20,,,,,EAP,,2023-04-10,,Y,K25\9F\K25-9F 區網(180).csv,,alive
172.22.180.12,4600SAA廠商PC,K25-9F,自動搬運,,,,,EAP,,2023-04-10,,,K25\9F\K25-9F 區網(180).csv,,alive
172.22.180.13,,K25-9F,,,,,,EAP,,,,,K25\9F\K25-9F 區網(180).csv,,dead
172.22.180.14,,K25-9F,,,,,,EAP,,,,,K25\9F\K25-9F 區網(180).csv,,dead
172.22.180.15,,K25-9F,,,,,,EAP,,,,,K25\9F\K25-9F 區網(180).csv,,dead
