Internal_IP,Machine_ID,Local,Device_Name,TCP_Port,COM_Port,OS_Spec,IP_Source,Category,Online_Test,Set_Time,Remark,歲修,File_Place,所在區域(柱位),alive_or_dead
172.22.183.1,4950-9001,K25-9F,KVM,,,,,EAP,,2024-03-12,,,K25\9F\K25-9F 區網(183).csv,,alive
172.22.183.2,4950-9001,K25-9F,TCP modbus I/O,,,,,EAP,,2024-03-12,,,K25\9F\K25-9F 區網(183).csv,,alive
172.22.183.3,4950-9002,K25-9F,KVM,,,,,EAP,,2024-03-12,,,K25\9F\K25-9F 區網(183).csv,,alive
172.22.183.4,4950-9002,K25-9F,TCP modbus I/O,,,,,EAP,,2024-03-12,,,K25\9F\K25-9F 區網(183).csv,,alive
172.22.183.5,4950-9003,K25-9F,KVM,,,,,EAP,,2024-03-12,,,K25\9F\K25-9F 區網(183).csv,,alive
172.22.183.6,4950-9003,K25-9F,TCP modbus I/O,,,,,EAP,,2024-03-12,,,K25\9F\K25-9F 區網(183).csv,,alive
172.22.183.7,4950-9004,K25-9F,KVM,,,,,EAP,,2024-03-12,,,K25\9F\K25-9F 區網(183).csv,,alive
172.22.183.8,4950-9004,K25-9F,TCP modbus I/O,,,,,EAP,,2024-03-12,,,K25\9F\K25-9F 區網(183).csv,,alive
172.22.183.9,4950-9005,K25-9F,KVM,,,,,EAP,,2024-03-12,,,K25\9F\K25-9F 區網(183).csv,,alive
172.22.183.10,4950-9005,K25-9F,TCP modbus I/O,,,,,EAP,,2024-03-12,,,K25\9F\K25-9F 區網(183).csv,,alive
172.22.183.11,4950-9006,K25-9F,KVM,,,,,EAP,,2024-03-12,,,K25\9F\K25-9F 區網(183).csv,,alive
172.22.183.12,4950-9006,K25-9F,TCP modbus I/O,,,,,EAP,,2024-03-12,,,K25\9F\K25-9F 區網(183).csv,,alive
172.22.183.13,4950-9007,K25-9F,KVM,,,,,EAP,,2024-03-12,,,K25\9F\K25-9F 區網(183).csv,,alive
172.22.183.14,4950-9007,K25-9F,TCP modbus I/O,,,,,EAP,,2024-03-12,,,K25\9F\K25-9F 區網(183).csv,,alive
172.22.183.15,4950-9008,K25-9F,KVM,,,,,EAP,,2024-03-12,,,K25\9F\K25-9F 區網(183).csv,,alive
172.22.183.16,4950-9008,K25-9F,TCP modbus I/O,,,,,EAP,,2024-03-12,,,K25\9F\K25-9F 區網(183).csv,,alive
172.22.183.17,4950-9009,K25-9F,KVM,,,,,EAP,,2024-03-12,,,K25\9F\K25-9F 區網(183).csv,,alive
172.22.183.18,4950-9009,K25-9F,TCP modbus I/O,,,,,EAP,,2024-03-12,,,K25\9F\K25-9F 區網(183).csv,,alive
172.22.183.19,4950-9010,K25-9F,KVM,,,,,EAP,,2024-03-12,,,K25\9F\K25-9F 區網(183).csv,,alive
172.22.183.20,4950-9010,K25-9F,TCP modbus I/O,,,,,EAP,,2024-03-12,,,K25\9F\K25-9F 區網(183).csv,,alive
172.22.183.21,4950-9011,K25-9F,KVM,,,,,EAP,,2024-03-12,,,K25\9F\K25-9F 區網(183).csv,,alive
172.22.183.22,4950-9011,K25-9F,TCP modbus I/O,,,,,EAP,,2024-03-12,,,K25\9F\K25-9F 區網(183).csv,,alive
172.22.183.23,4950-9012,K25-9F,KVM,,,,,EAP,,2024-03-12,,,K25\9F\K25-9F 區網(183).csv,,alive
172.22.183.24,4950-9012,K25-9F,TCP modbus I/O,,,,,EAP,,2024-03-12,,,K25\9F\K25-9F 區網(183).csv,,alive
172.22.183.25,4950-9013,K25-9F,KVM,,,,,EAP,,2024-03-12,,,K25\9F\K25-9F 區網(183).csv,,alive
