Internal_IP,Machine_ID,Local,Device_Name,TCP_Port,COM_Port,OS_Spec,IP_Source,Category,Online_Test,Set_Time,Remark,歲修,File_Place,所在區域(柱位),alive_or_dead
172.22.69.1,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,alive
172.22.69.2,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,alive
172.22.69.3,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,alive
172.22.69.4,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,alive
172.22.69.5,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,alive
172.22.69.6,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,alive
172.22.69.7,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,alive
172.22.69.8,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,alive
172.22.69.9,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,alive
172.22.69.10,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,dead
172.22.69.11,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,alive
172.22.69.12,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,alive
172.22.69.13,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,alive
172.22.69.14,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,alive
172.22.69.15,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,alive
172.22.69.16,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,alive
172.22.69.17,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,dead
172.22.69.18,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,alive
172.22.69.19,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,alive
172.22.69.20,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,alive
172.22.69.21,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,alive
172.22.69.22,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,dead
172.22.69.23,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,alive
172.22.69.24,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,dead
172.22.69.25,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,dead
172.22.69.26,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,alive
172.22.69.27,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,dead
172.22.69.28,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,dead
172.22.69.29,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,dead
172.22.69.30,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,dead
172.22.69.31,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,alive
172.22.69.32,,K21-9F,,,,,, EAP,,,,,K21\9F\K21-9F 區網(69).csv,,alive
