Internal_IP,Machine_ID,Local,Device_Name,TCP_Port,COM_Port,OS_Spec,IP_Source,Category,Online_Test,Set_Time,Remark,歲修,File_Place,所在區域(柱位),alive_or_dead
172.22.106.1,3910(RMS)_EAP,K22-9F,20210127-W10,,,WIN10,,EAP,,2022-01-08,,Y,K22\9F\K22-9F 區網(106).csv,22_9F A3CIM9-1EAP機櫃內,alive
172.22.106.2,3910(SPC)_EAP,K22-9F,20190722-W04,,,WIN10,,EAP,,2022-01-08,,Y,K22\9F\K22-9F 區網(106).csv,22_9F A3CIM9-1EAP機櫃內,alive
172.22.106.3,,K22-9F,,,,,,EAP,,,,,K22\9F\K22-9F 區網(106).csv,,dead
172.22.106.4,5084_EAP,K22-9F,,,,,,EAP,,2024-10-04,,,K22\9F\K22-9F 區網(106).csv,,alive
172.22.106.5,,K22-9F,,,,,,EAP,,,,,K22\9F\K22-9F 區網(106).csv,,dead
172.22.106.6,4805&4910_EAP,K22-9F,20180124-W46,,,,,EAP,,2019-12-13,AP01,Y,K22\9F\K22-9F 區網(106).csv,22_9F A3CIM9-1EAP機櫃內,alive
172.22.106.7,4200_EAP,K22-9F,20201125-W08,,,,,EAP,,2021-07-14,,Y,K22\9F\K22-9F 區網(106).csv,22_9F A3CIM9-1EAP機櫃內,alive
172.22.106.8,,K22-9F,,,,,,EAP,,,,,K22\9F\K22-9F 區網(106).csv,,dead
172.22.106.9,,K22-9F,,,,,,EAP,,,,,K22\9F\K22-9F 區網(106).csv,,dead
172.22.106.10,,K22-9F,,,,,,EAP,,,,,K22\9F\K22-9F 區網(106).csv,,dead
172.22.106.11,3910-B51,K22-9F,EQP,,,,,EAP,,,,,K22\9F\K22-9F 區網(106).csv,,dead
172.22.106.12,3910-B52,K22-9F,EQP,,,,,EAP,,,,,K22\9F\K22-9F 區網(106).csv,,alive
172.22.106.13,3910-B53,K22-9F,EQP,,,,,EAP,,,,,K22\9F\K22-9F 區網(106).csv,,dead
172.22.106.14,3910-B54,K22-9F,EQP,,,,,EAP,,,,,K22\9F\K22-9F 區網(106).csv,,dead
172.22.106.15,3910-B55,K22-9F,EQP,,,,,EAP,,,,,K22\9F\K22-9F 區網(106).csv,,dead
172.22.106.16,3910-B56,K22-9F,EQP,,,,,EAP,,,,,K22\9F\K22-9F 區網(106).csv,,dead
172.22.106.17,3910-B57B,K22-9F,EQP,,,,,EAP,,,,,K22\9F\K22-9F 區網(106).csv,,alive
172.22.106.18,3910-B58,K22-9F,EQP,,,,,EAP,,,,,K22\9F\K22-9F 區網(106).csv,,alive
