Internal_IP,Machine_ID,Local,Device_Name,TCP_Port,COM_Port,OS_Spec,IP_Source,Category,Online_Test,Set_Time,Remark,歲修,File_Place,所在區域(柱位),alive_or_dead
172.25.55.1,,K18-11F,20221214-W25,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.2,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,dead
172.25.55.3,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,dead
172.25.55.4,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,dead
172.25.55.5,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,dead
172.25.55.6,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,dead
172.25.55.7,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,dead
172.25.55.8,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,dead
172.25.55.9,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,dead
172.25.55.10,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,dead
172.25.55.11,3414-TEMPA-1,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.12,3414-TEMPA-2,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.13,3414-TEMPA-3,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.14,3414-TEMPB-1,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.15,3414-TEMPB-2,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.16,3414-TEMPB-3,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.17,3418-TEMPA-1,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.18,3418-TEMPA-2,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.19,3418-TEMPA-3,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.20,3418-TEMPB-1,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.21,3418-TEMPB-2,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.22,3418-TEMPB-3,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.23,3418-TEMPC-1,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.24,3418-TEMPC-2,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.25,3418-TEMPC-3,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.26,3418-TEMPD-1,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.27,3418-TEMPD-2,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.28,3418-TEMPD-3,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.29,3418-TEMPE-1,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.30,3418-TEMPE-2,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.31,3418-TEMPE-3,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.32,3418-TEMPF-1,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.33,3418-TEMPF-2,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.34,3418-TEMPF-3,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.35,3380-TEMPA-1,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.36,3380-TEMPA-2,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.37,3380-TEMPA-3,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.38,3380-TEMPB-1,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.39,3380-TEMPB-2,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.40,3380-TEMPB-3,K18-11F,IP Cam,,,,, EAP,,,,,K18\11F\K18-11F 區(55).csv,,alive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,,dead
172.25.55.41,CFM-MSTK,K18-11F,震動,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.42,DRYROOM-MSTK1,K18-11F,震動,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.43,DRYROOM-MSTK2,K18-11F,震動,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.44,WIP-MSTK3380,K18-11F,震動,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.45,WIP-MSTK3460,K18-11F,震動,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.46,WIP-CSTK2340,K18-11F,震動,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.47,WIP-CSTK2400,K18-11F,震動,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.48,CFM-CSTK,K18-11F,震動,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.49,3414-TEMPA,K18-11F,震動,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.50,3414-TEMPB,K18-11F,震動,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.51,3418-TEMPA,K18-11F,震動,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.52,3418-TEMPB,K18-11F,震動,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.53,3418-TEMPC,K18-11F,震動,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.54,3418-TEMPD,K18-11F,震動,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.55,3418-TEMPE,K18-11F,震動,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.56,3418-TEMPF,K18-11F,震動,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.57,3380-TEMPA,K18-11F,震動,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.58,3380-TEMPB,K18-11F,震動,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.59,3380-TEMPC,K18-11F,震動,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.60,3380-TEMPD,K18-11F,震動,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.61,3380-TEMPE,K18-11F,震動,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.62,3380-TEMPF,K18-11F,震動,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.63,3400-A01,K18-11F,震動,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.64,3400-A02,K18-11F,震動,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.65,3400-A03,K18-11F,震動,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.66,3400-A04,K18-11F,震動,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.67,,K18-11F,,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,dead
172.25.55.68,,K18-11F,,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,dead
172.25.55.69,,K18-11F,,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,dead
172.25.55.70,,K18-11F,,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,dead
172.25.55.71,FLP TFLPF02_L,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.72,FLP TFLPF02_R,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.73,FLP MFLPF03_L,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.74,FLP MFLPF03_R,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.75,FLP MFLPF04_L,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.76,FLP MFLPF04_R,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.77,FLP MFLPE04_L,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.78,FLP MFLPE04_R,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.79,FLP MFLPE06_L,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.80,FLP MFLPE06_R,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.81,FLP MFLPE07_L,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.82,FLP MFLPE07_R,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.83,FLP MFLPD04_L,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.84,FLP MFLPD04_R,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.85,FLP MFLPD05_L,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.86,FLP MFLPD05_R,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.87,FLP MFLPD06_L,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.88,FLP MFLPD06_R,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.89,FLP FFLPC04_L,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.90,FLP FFLPC04_R,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.91,2880 ADSCAN01_01L,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.92,2880 ADSCAN01_01R,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.93,2880 ADSCAN01_03L,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.94,2880 ADSCAN01_03R,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.95,2880 QSCAN01_01L,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.96,2880 QSCAN01_01R,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.97,2880 QSCAN01_03L,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.98,2880 QSCAN01_03R,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.99,2715 CSCAN01_01L,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.100,2715 CSCAN01_01R,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.101,2715 CSCAN01_03L,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.102,2715 CSCAN01_03R,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.103,2500 FSCAN01_01L,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.104,2500 FSCAN01_01R,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
172.25.55.105,2500 FSCAN01_03L,K18-11F,CCD,,,,,EQP,,,,,K18\11F\K18-11F 區(55).csv,,alive
