Internal_IP,Machine_ID,Local,Device_Name,TCP_Port,COM_Port,OS_Spec,IP_Source,Category,Online_Test,Set_Time,Remark,歲修,File_Place,所在區域(柱位),alive_or_dead
172.25.58.1,3190 AI PC,K18-11F,20250424-W09,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,alive
172.25.58.2,2500 AI PC,K18-11F,20221214-W20,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,alive
172.25.58.3,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,dead
172.25.58.4,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,dead
172.25.58.5,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,dead
172.25.58.6,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,dead
172.25.58.7,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,dead
172.25.58.8,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,dead
172.25.58.9,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,dead
172.25.58.10,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,dead
172.25.58.11,WIP-MSTK2500,K18-11F,震動,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,alive
172.25.58.12,WIP-MSTK2845,K18-11F,震動,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,alive
172.25.58.13,WIP-MSTK3190,K18-11F,震動,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,alive
172.25.58.14,2945-MSTK,K18-11F,震動,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,alive
172.25.58.15,WIP-MSTK2880,K18-11F,震動,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,alive
172.25.58.16,WIP-MSTK4600,K18-11F,震動,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,alive
172.25.58.17,CFM-FSTK,K18-11F,震動,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,alive
172.25.58.18,CLEAN-MSTK1,K18-11F,震動,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,alive
172.25.58.19,CLEAN-MSTK2,K18-11F,震動,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,alive
172.25.58.20,WIP-TSTK4600A,K18-11F,震動,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,alive
172.25.58.21,WIP-TSTK4600B,K18-11F,震動,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,alive
172.25.58.22,WIP-MSTK3910,K18-11F,震動,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,alive
172.25.58.23,2500-TEMPA,K18-11F,震動,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,alive
172.25.58.24,2500-TEMPB,K18-11F,震動,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,alive
172.25.58.25,2500-TEMPC,K18-11F,震動,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,alive
172.25.58.26,2500-TEMPD,K18-11F,震動,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,alive
172.25.58.27,2770-TEMPA,K18-11F,震動,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,alive
172.25.58.28,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,dead
172.25.58.29,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,dead
172.25.58.30,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,dead
172.25.58.31,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,dead
172.25.58.32,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,dead
172.25.58.33,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,dead
172.25.58.34,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,dead
172.25.58.35,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,dead
172.25.58.36,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,dead
172.25.58.37,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,dead
172.25.58.38,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,dead
172.25.58.39,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,dead
172.25.58.40,,K18-11F,,,,,, EAP,,,,,K18\11F\K18-11F 區(58).csv,,dead
0,0,0,0,0,0,0,0,0,0,0,0,0,0,,dead
172.25.58.41,3190-J01_Lo,K18-11F,IP Cam,,,,,EQP,,,,,K18\11F\K18-11F 區(58).csv,,alive
172.25.58.42,3190-J01_Un,K18-11F,IP Cam,,,,,EQP,,,,,K18\11F\K18-11F 區(58).csv,,alive
