Internal_IP,Machine_ID,Local,Device_Name,TCP_Port,COM_Port,OS_Spec,IP_Source,Category,Online_Test,Set_Time,Remark,歲修,File_Place,所在區域(柱位),alive_or_dead
172.21.45.1,3380_EAP,K11-5F,20130605-W35,,,WIN7,, EAP,,2016-03-15,,Y,K11\5F\K11-5F 區網(45).csv,11_5F G3CIM5-1EAP機櫃內,alive
172.21.45.2,3410_EAP,K11-5F,20230816-W08,,,WIN7,, EAP,,,,Y,K11\5F\K11-5F 區網(45).csv,11_5F G3CIM5-1EAP機櫃內,alive
172.21.45.3,,K11-5F,,,,,, EAP,,,,,K11\5F\K11-5F 區網(45).csv,,dead
172.21.45.4,,K11-5F,,,,,, EAP,,,,,K11\5F\K11-5F 區網(45).csv,,dead
172.21.45.5,,K11-5F,,,,,, EAP,,,,,K11\5F\K11-5F 區網(45).csv,,dead
172.21.45.6,3390_EAP,K11-5F,20220119-W16,,,WIN10,, EAP,,2023-01-04,,Y,K11\5F\K11-5F 區網(45).csv,11_5F G3CIM5-1EAP機櫃內,alive
172.21.45.7,3390_EAP(VSP),K11-5F,,,,WIN7,, EAP,,2016-03-16,AP02,,K11\5F\K11-5F 區網(45).csv,,dead
172.21.45.8,,K11-5F,,,,,, EAP,,,,,K11\5F\K11-5F 區網(45).csv,,dead
172.21.45.9,,K11-5F,,,,,, EAP,,,,,K11\5F\K11-5F 區網(45).csv,,dead
172.21.45.10,,K11-5F,,,,,, EAP,,,,,K11\5F\K11-5F 區網(45).csv,,dead
172.21.45.11,自動化烤箱_1,K11-5F,20220920-W16,,,,, EAP,,2016-11-04,,Y,K11\5F\K11-5F 區網(45).csv,11_5F G3柱第1套烤箱中控室內,alive
172.21.45.12,自動化烤箱_2,K11-5F,中控1,,,,, EAP,,2016-11-04,,,K11\5F\K11-5F 區網(45).csv,,dead
172.21.45.13,Dry Room_1,K11-5F,中控1,,,,, EAP,,2016-11-04,,,K11\5F\K11-5F 區網(45).csv,,dead
172.21.45.14,Dry Room_2,K11-5F,中控1,,,,, EAP,,2016-11-04,,,K11\5F\K11-5F 區網(45).csv,,alive
172.21.45.15,自動化烤箱_3,K11-5F,20110408-W28,,,,, EAP,,2016-11-04,,Y,K11\5F\K11-5F 區網(45).csv,11_5F F3柱第2套烤箱中控室內,alive
172.21.45.16,自動化烤箱_4,K11-5F,中控2,,,,, EAP,,2016-11-04,,,K11\5F\K11-5F 區網(45).csv,,dead
172.21.45.17,Dry Room_3,K11-5F,中控2,,,,, EAP,,2016-11-04,,,K11\5F\K11-5F 區網(45).csv,,dead
172.21.45.18,Dry Room_4,K11-5F,中控2,,,,, EAP,,2016-11-04,,,K11\5F\K11-5F 區網(45).csv,,dead
172.21.45.19,烤箱回烘_EAP_1,K11-5F,中控1,,,,, EAP,,2017-08-11,,,K11\5F\K11-5F 區網(45).csv,,alive
172.21.45.20,烤箱回烘_EAP_2,K11-5F,中控2,,,,, EAP,,2017-08-11,,,K11\5F\K11-5F 區網(45).csv,,alive
172.21.45.21,3390-409_EAP,K11-5F,20230816-W10,,,,, EAP,,2016-11-10,四色盒走行軸,Y,K11\5F\K11-5F 區網(45).csv,11_5F 3390-409機台旁,alive
172.21.45.22,3390-411_EAP,K11-5F,20140408-W32,,,,, EAP,,2016-11-10,四色盒走行軸,Y,K11\5F\K11-5F 區網(45).csv,11_5F 3390-411機台旁,alive
172.21.45.23,3390-K06_EAP,K11-5F,20211206-W38,,,,, EAP,,2016-11-10,四色盒走行軸,Y,K11\5F\K11-5F 區網(45).csv,11_5F 3390-K06機台旁,alive
172.21.45.24,3390-T01_EAP,K11-5F,20211206-W54,,,WIN10,, EAP,,2022-04-27,四色盒走行軸,Y,K11\5F\K11-5F 區網(45).csv,11_5F 3390-T01機台旁,alive
172.21.45.25,,K11-5F,,,,,, EAP,,,,,K11\5F\K11-5F 區網(45).csv,,dead
172.21.45.26,3390-405_EAP,K11-5F,20150325-W47,,,,, EAP,,2016-11-10,四色盒走行軸,Y,K11\5F\K11-5F 區網(45).csv,11_5F 3390-405機台旁,alive
172.21.45.27,3390-404_EAP,K11-5F,20211206-W44,,,,, EAP,,2016-11-10,四色盒走行軸,Y,K11\5F\K11-5F 區網(45).csv,11_5F 3390-404機台旁,alive
172.21.45.28,3390-K03_EAP,K11-5F,20140516-W15,,,,, EAP,,2016-11-10,四色盒走行軸,Y,K11\5F\K11-5F 區網(45).csv,11_5F 3390-K03機台旁,alive
172.21.45.29,3390-407_EAP,K11-5F,20140304-W61,,,,, EAP,,2016-11-10,四色盒走行軸,Y,K11\5F\K11-5F 區網(45).csv,11_5F 3390-407機台旁,alive
172.21.45.30,,K11-5F,,,,,, EAP,,,,,K11\5F\K11-5F 區網(45).csv,,dead
172.21.45.31,5F跨樓層搬運_EAP,K11-5F,20171215-W01,,,,, EAP,,2018-05-02,,Y,K11\5F\K11-5F 區網(45).csv,11_5F F3柱第2套烤箱中控室內,alive
172.21.45.32,SAA WIP1-1 PC,K11-5F,自動搬運,,,,, EAP,,2018-05-02,,,K11\5F\K11-5F 區網(45).csv,,alive
172.21.45.33,SAA WIP1-2 PC,K11-5F,自動搬運,,,,, EAP,,2018-05-03,,,K11\5F\K11-5F 區網(45).csv,,alive
172.21.45.34,SAA WIP2-1 PC,K11-5F,自動搬運,,,,, EAP,,2018-05-03,,,K11\5F\K11-5F 區網(45).csv,,dead
172.21.45.35,SAA WIP2-2 PC,K11-5F,自動搬運,,,,, EAP,,2018-05-03,,,K11\5F\K11-5F 區網(45).csv,,alive
172.21.45.36,跨樓層派車PC,K11-5F,自動搬運,,,,, EAP,,2018-10-26,,,K11\5F\K11-5F 區網(45).csv,,dead
172.21.45.37,,K11-5F,,,,,, EAP,,,,,K11\5F\K11-5F 區網(45).csv,,dead
172.21.45.38,,K11-5F,,,,,, EAP,,,,,K11\5F\K11-5F 區網(45).csv,,dead
172.21.45.39,,K11-5F,,,,,, EAP,,,,,K11\5F\K11-5F 區網(45).csv,,dead
172.21.45.40,,K11-5F,,,,,, EAP,,,,,K11\5F\K11-5F 區網(45).csv,,dead
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,,dead
