Internal_IP,Machine_ID,Local,Device_Name,TCP_Port,COM_Port,OS_Spec,IP_Source,Category,Online_Test,Set_Time,Remark,歲修,File_Place,所在區域(柱位),alive_or_dead
0,0,0,0,0,0,0,0,0,0,0,0,0,0,,dead
172.25.50.2,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.3,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.4,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.5,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.6,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.7,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.8,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.9,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.10,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.11,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.12,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.13,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.14,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.15,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.16,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.17,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.18,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.19,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.20,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.21,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.22,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.23,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.24,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.25,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.26,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.27,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.28,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.29,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.30,,K18-10F,,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.31,3413-K01,K18-10F,AOI,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,alive
172.25.50.32,3413-K02,K18-10F,AOI,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,alive
172.25.50.33,3413-K03,K18-10F,AOI,,,,, EAP,,2025/3/5,,,K18\10F\K18-10F 區(50).csv,,alive
172.25.50.34,3413-K04,K18-10F,AOI,,,,, EAP,,2025/3/5,,,K18\10F\K18-10F 區(50).csv,,alive
172.25.50.35,3413-K05,K18-10F,AOI,,,,, EAP,,2025/3/5,,,K18\10F\K18-10F 區(50).csv,,alive
172.25.50.36,3413-K06,K18-10F,AOI,,,,, EAP,,2025/4/21,,,K18\10F\K18-10F 區(50).csv,,alive
172.25.50.37,3413-K07,K18-10F,AOI,,,,, EAP,,2025/4/21,,,K18\10F\K18-10F 區(50).csv,,alive
172.25.50.38,3413-K08,K18-10F,AOI,,,,, EAP,,2025/4/21,,,K18\10F\K18-10F 區(50).csv,,alive
172.25.50.39,3413-K09,K18-10F,AOI,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,alive
172.25.50.40,3413-K10,K18-10F,AOI,,,,, EAP,,,,,K18\10F\K18-10F 區(50).csv,,alive
172.25.50.41,3413-K11,K18-10F,AOI,,,,,EQP,,,,,K18\10F\K18-10F 區(50).csv,,alive
172.25.50.42,3413-K12,K18-10F,AOI,,,,,EQP,,,,,K18\10F\K18-10F 區(50).csv,,alive
172.25.50.43,,K18-10F,,,,,,EQP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.44,,K18-10F,,,,,,EQP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.45,,K18-10F,,,,,,EQP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.46,,K18-10F,,,,,,EQP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.47,,K18-10F,,,,,,EQP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.48,,K18-10F,,,,,,EQP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.49,,K18-10F,,,,,,EQP,,,,,K18\10F\K18-10F 區(50).csv,,dead
172.25.50.50,,K18-10F,,,,,,EQP,,,,,K18\10F\K18-10F 區(50).csv,,dead
0,0,0,0,0,0,0,0,0,0,0,0,0,0,,dead
172.25.50.51,2770-K01/K02,K18-10F,ADAM 4570,,,,,EQP,,,,,K18\10F\K18-10F 區(50).csv,,alive
