Internal_IP,Machine_ID,Local,Device_Name,TCP_Port,COM_Port,OS_Spec,IP_Source,Category,Online_Test,Set_Time,Remark,歲修,File_Place,所在區域(柱位),alive_or_dead
172.22.105.1,5070_EAP,K22-9F,,,,,, EAP,,,,,K22\9F\K22-9F 區網(105).csv,,dead
172.22.105.2,5070 LOG PC,K22-9F,20230710-W35,,,,, EAP,,2023/7/20,,,K22\9F\K22-9F 區網(105).csv,,alive
172.22.105.3,,K22-9F,,,,,, EAP,,,,,K22\9F\K22-9F 區網(105).csv,,dead
172.22.105.4,,K22-9F,,,,,, EAP,,,,,K22\9F\K22-9F 區網(105).csv,,dead
172.22.105.5,,K22-9F,,,,,, EAP,,,,,K22\9F\K22-9F 區網(105).csv,,dead
172.22.105.6,,K22-9F,,,,,, EAP,,,,,K22\9F\K22-9F 區網(105).csv,,dead
172.22.105.7,,K22-9F,,,,,, EAP,,,,,K22\9F\K22-9F 區網(105).csv,,dead
172.22.105.8,,K22-9F,,,,,, EAP,,,,,K22\9F\K22-9F 區網(105).csv,,dead
172.22.105.9,,K22-9F,,,,,, EAP,,,,,K22\9F\K22-9F 區網(105).csv,,dead
172.22.105.10,,K22-9F,,,,,, EAP,,,,,K22\9F\K22-9F 區網(105).csv,,dead
172.22.105.11,5070-B51,K22-9F,A3FC-5070B56,,,,, EAP,,2021/12/16,,,K22\9F\K22-9F 區網(105).csv,,alive
172.22.105.12,5070-B52,K22-9F,A3FC-5070B03,,,,, EAP,,2021/12/16,,,K22\9F\K22-9F 區網(105).csv,,alive
172.22.105.13,5070-B53,K22-9F,A3FC-5070056,,,,, EAP,,2021/12/16,,,K22\9F\K22-9F 區網(105).csv,,alive
172.22.105.14,5070-B54,K22-9F,A3FC-5070054,,,,, EAP,,2021/12/16,,,K22\9F\K22-9F 區網(105).csv,,alive
172.22.105.15,5070-B55,K22-9F,DCT-2023-024,,,,, EAP,,2021/12/16,,,K22\9F\K22-9F 區網(105).csv,,alive
172.22.105.16,5070-B56,K22-9F,DCT-2023-025,,,,, EAP,,2021/12/16,,,K22\9F\K22-9F 區網(105).csv,,alive
172.22.105.17,5070-B57,K22-9F,DCT-2022-027,,,,, EAP,,2021/12/16,,,K22\9F\K22-9F 區網(105).csv,,alive
172.22.105.18,5070-B58,K22-9F,DCT-2022-028,,,,, EAP,,2023/3/30,,,K22\9F\K22-9F 區網(105).csv,,alive
172.22.105.19,,K22-9F,,,,,, EAP,,,,,K22\9F\K22-9F 區網(105).csv,,dead
172.22.105.20,,K22-9F,,,,,, EAP,,,,,K22\9F\K22-9F 區網(105).csv,,dead
172.22.105.21,5070-B61,K22-9F,A3FC-5070B68,,,,, EAP,,2021/12/16,,,K22\9F\K22-9F 區網(105).csv,,alive
172.22.105.22,5070-B62,K22-9F,A3FC-5070B69,,,,, EAP,,2021/12/16,,,K22\9F\K22-9F 區網(105).csv,,alive
172.22.105.23,5070-B63,K22-9F,A3FC-5070B01,,,,, EAP,,2021/12/16,,,K22\9F\K22-9F 區網(105).csv,,alive
172.22.105.24,5070-B64,K22-9F,A3FC-5070B02,,,,, EAP,,2021/12/16,,,K22\9F\K22-9F 區網(105).csv,,alive
172.22.105.25,5070-B65,K22-9F,DCT-2022-031,,,,, EAP,,2021/12/16,,,K22\9F\K22-9F 區網(105).csv,,alive
