Internal_IP,Machine_ID,Local,Device_Name,TCP_Port,COM_Port,OS_Spec,IP_Source,Category,Online_Test,Set_Time,Remark,歲修,File_Place,所在區域(柱位),alive_or_dead
172.21.69.1,3450_EAP,K11-8F,20220217-W06,,,WIN7,, EAP,,,,Y,K11\8F\K11-8F 區網(69).csv,11_8F C7CIM8-2EAP機櫃內,alive
172.21.69.2,3670_EAP,K11-8F,20130411-W19,,,WIN7,, EAP,,,,Y,K11\8F\K11-8F 區網(69).csv,11_8F G8CIM8-3EAP機櫃內,alive
172.21.69.3,3670_EAP,K11-8F,20220217-W12,,,WIN7,, EAP,,2016-09-15,,Y,K11\8F\K11-8F 區網(69).csv,11_8F C7CIM8-2EAP機櫃內,alive
172.21.69.4,3800-A01_EAP,K11-8F,20180124-W55,,,WIN7,, EAP,,2018-03-22,AP01,Y,K11\8F\K11-8F 區網(69).csv,11_8F E3CIM8-1EAP機櫃內,alive
172.21.69.5,3800_EAP,K11-8F,20200807-W45,,,WIN10,, EAP,,2018-12-10,,,K11\8F\K11-8F 區網(69).csv,,dead
172.21.69.6,3800_膠餅防呆EAP,K11-8F,20190430-W20,,,WIN7,, EAP,,,,Y,K11\8F\K11-8F 區網(69).csv,,alive
172.21.69.7,4507~3910自動搬運EAP,K11-8F,20181217-W04,,,WIN10,, EAP,,,,Y,K11\8F\K11-8F 區網(69).csv,11_8F,alive
172.21.69.8,,K11-8F,,,,,, EAP,,,,,K11\8F\K11-8F 區網(69).csv,,dead
172.21.69.9,3670自動搬運EAP,K11-8F,20181217-W05,,,WIN10,, EAP,,2019-03-18,,Y,K11\8F\K11-8F 區網(69).csv,11_8F D4柱子前架上,alive
172.21.69.10,3670SAA廠商PC,K11-8F,自動搬運,,,,, EAP,,2019-03-18,,,K11\8F\K11-8F 區網(69).csv,,alive
172.21.69.11,3450自動搬運EAP,K11-8F,20201125-W12,,,WIN10,, EAP,,2021-03-30,,Y,K11\8F\K11-8F 區網(69).csv,11_8F D5柱,alive
172.21.69.12,3450萌利廠商PC,K11-8F,自動搬運,,,,, EAP,,2021-03-30,,,K11\8F\K11-8F 區網(69).csv,,alive
172.21.69.13,3800自動搬運EAP,K11-8F,20200603-W32,,,WIN10,, EAP,,2021-03-30,,Y,K11\8F\K11-8F 區網(69).csv,11_8F D6柱,alive
172.21.69.14,3800萌利廠商PC,K11-8F,自動搬運,,,,, EAP,,2021-03-30,,,K11\8F\K11-8F 區網(69).csv,,alive
172.21.69.15,,K11-8F,,,,,, EAP,,,,,K11\8F\K11-8F 區網(69).csv,,dead
172.21.69.16,,K11-8F,,,,,, EAP,,,,,K11\8F\K11-8F 區網(69).csv,,dead
172.21.69.17,,K11-8F,,,,,, EAP,,,,,K11\8F\K11-8F 區網(69).csv,,dead
172.21.69.18,,K11-8F,,,,,, EAP,,,,,K11\8F\K11-8F 區網(69).csv,,dead
172.21.69.19,,K11-8F,,,,,, EAP,,,,,K11\8F\K11-8F 區網(69).csv,,dead
172.21.69.20,,K11-8F,,,,,, EAP,,,,,K11\8F\K11-8F 區網(69).csv,,dead
172.21.69.21,3800(TOWA)_EAP,K11-8F,20220302-W14,,,WIN10,, EAP,,2021-06-15,,Y,K11\8F\K11-8F 區網(69).csv,11_8F C7CIM8-2EAP機櫃內,alive
172.21.69.22,,K11-8F,,,,,, EAP,,,,,K11\8F\K11-8F 區網(69).csv,,dead
172.21.69.23,,K11-8F,,,,,, EAP,,,,,K11\8F\K11-8F 區網(69).csv,,dead
172.21.69.24,3800-T21_AOI,K11-8F,AOI,,,,, EAP,,2021-08-12,,,K11\8F\K11-8F 區網(69).csv,,dead
172.21.69.25,3800-T22_AOI,K11-8F,AOI,,,,, EAP,,2021-08-12,,,K11\8F\K11-8F 區網(69).csv,,dead
172.21.69.26,3800-T23_AOI,K11-8F,AOI,,,,, EAP,,2021-08-12,,,K11\8F\K11-8F 區網(69).csv,,dead
172.21.69.27,3800-T24_AOI,K11-8F,AOI,,,,, EAP,,2021-08-12,,,K11\8F\K11-8F 區網(69).csv,,dead
172.21.69.28,3800-T25_AOI,K11-8F,AOI,,,,, EAP,,2021-08-12,,,K11\8F\K11-8F 區網(69).csv,,dead
172.21.69.29,3800-T26_AOI,K11-8F,AOI,,,,, EAP,,2021-08-12,,,K11\8F\K11-8F 區網(69).csv,,alive
172.21.69.30,3800-T27_AOI,K11-8F,AOI,,,,, EAP,,2021-08-12,,,K11\8F\K11-8F 區網(69).csv,,dead
172.21.69.31,3800-T28_AOI,K11-8F,20220217-W14,,,,, EAP,,2021-08-12,,Y,K11\8F\K11-8F 區網(69).csv,,alive
172.21.69.32,3800-T29_AOI,K11-8F,AOI,,,,, EAP,,2021-08-12,,,K11\8F\K11-8F 區網(69).csv,,alive
172.21.69.33,3800-T30_AOI,K11-8F,AOI,,,,, EAP,,2021-08-12,,,K11\8F\K11-8F 區網(69).csv,,alive
