Internal_IP,Machine_ID,Local,Device_Name,TCP_Port,COM_Port,OS_Spec,IP_Source,Category,Online_Test,Set_Time,Remark,歲修,File_Place,所在區域(柱位),alive_or_dead
172.21.59.1,2190_EAP,K11-7F,20190218-W24,,,WIN10,, EAP,,2021-09-29,,Y,K11\7F\K11-7F 區網(59).csv,11_7F E2CIM7-1EAP機櫃內,alive
172.21.59.2,2190_EAP,K11-7F,20180606-W07,,,WIN7,, EAP,,2017-08-03,AP01,Y,K11\7F\K11-7F 區網(59).csv,11_7F E2CIM7-1EAP機櫃內,alive
172.21.59.3,2190_RFID,K11-7F,20180124-W27,,,WIN7,, EAP,,2017-08-03,,Y,K11\7F\K11-7F 區網(59).csv,11_7F E2CIM7-1EAP機櫃內,alive
172.21.59.4,2195_EAP,K11-7F,20220119-W33,,,WIN7,, EAP,,2017-08-03,,Y,K11\7F\K11-7F 區網(59).csv,11_7F E2CIM7-1EAP機櫃內,alive
172.21.59.5,2195_RFID,K11-7F,20180124-W53,,,WIN7,, EAP,,2017-08-03,,Y,K11\7F\K11-7F 區網(59).csv,11_7F E2CIM7-1EAP機櫃內,alive
172.21.59.6,2190_膠膜RFID,K11-7F,20150325-W38,,,WIN7,, EAP,,2017-08-03,,Y,K11\7F\K11-7F 區網(59).csv,11_7F E2CIM7-1EAP機櫃內,alive
172.21.59.7,2195_膠膜RFID,K11-7F,20130411-W14,,,WIN7,, EAP,,2017-08-03,,Y,K11\7F\K11-7F 區網(59).csv,11_7F E2CIM7-1EAP機櫃內,alive
172.21.59.8,,K11-7F,,,,,, EAP,,,,,K11\7F\K11-7F 區網(59).csv,,dead
172.21.59.9,,K11-7F,,,,,, EAP,,,,,K11\7F\K11-7F 區網(59).csv,,dead
172.21.59.10,,K11-7F,,,,,, EAP,,,,,K11\7F\K11-7F 區網(59).csv,,dead
172.21.59.11,2195-01,K11-7F,Barcode,,,,, EAP,,2023-04-12,,,K11\7F\K11-7F 區網(59).csv,,dead
172.21.59.12,2195-02,K11-7F,Barcode,,,,, EAP,,2023-04-12,,,K11\7F\K11-7F 區網(59).csv,,dead
172.21.59.13,2195-03,K11-7F,Barcode,,,,, EAP,,2023-04-12,,,K11\7F\K11-7F 區網(59).csv,,dead
172.21.59.14,2195-04,K11-7F,Barcode,,,,, EAP,,2023-04-12,,,K11\7F\K11-7F 區網(59).csv,,dead
172.21.59.15,2195-05,K11-7F,Barcode,,,,, EAP,,2023-04-12,,,K11\7F\K11-7F 區網(59).csv,,dead
