Internal_IP,Machine_ID,Local,Device_Name,TCP_Port,COM_Port,OS_Spec,IP_Source,Category,Online_Test,Set_Time,Remark,歲修,File_Place,所在區域(柱位),alive_or_dead
172.22.67.1,,K21-9F,,,,,,EAP,,,,,K21\9F\K21-9F 區網(67).csv,,dead
172.22.67.2,2730-B01~B24_EAP,K21-9F,20190722-W16,,,,,EAP,,2019-12-18,,Y,K21\9F\K21-9F 區網(67).csv,21_9F H7CIM9-1EAP機櫃內,alive
172.22.67.3,2730-B30~B40_EAP,K21-9F,20120807-W07,,,,,EAP,,2016-12-13,,Y,K21\9F\K21-9F 區網(67).csv,21_9F H7CIM9-1EAP機櫃內,alive
172.22.67.4,2730-B41~B50_EAP,K21-9F,20220119-W23,,,WIN10,,EAP,,2023-01-14,AP03,Y,K21\9F\K21-9F 區網(67).csv,21_9F H7CIM9-2EAP機櫃內,alive
172.22.67.5,2730-B51~B60_EAP,K21-9F,20220119-W05,,,,,EAP,,2019-07-24,,Y,K21\9F\K21-9F 區網(67).csv,21_8F G6CIM8-1EAP機櫃內,alive
172.22.67.6,3600-B35~B47_EAP,K21-9F,20200603-W39,,,,,EAP,,2022-03-03,,Y,K21\9F\K21-9F 區網(67).csv,21_9F H7CIM9-1EAP機櫃內,alive
172.22.67.7,3600-B48~B58_EAP,K21-9F,20130319-C03,,,,,EAP,,2016-12-13,,Y,K21\9F\K21-9F 區網(67).csv,21_9F H7CIM9-1EAP機櫃內,alive
172.22.67.8,2730_AutoEAP,K21-9F,20220119-W01,,,WIN10,,EAP,,2023-01-14,,Y,K21\9F\K21-9F 區網(67).csv,21_9F H7CIM9-2EAP機櫃內,alive
172.22.67.9,3600_AutoEAP,K21-9F,20220119-W27,,,WIN10,,EAP,,2023-01-14,,Y,K21\9F\K21-9F 區網(67).csv,21_9F H7CIM9-2EAP機櫃內,alive
172.22.67.10,                                             ,K21-9F,,,,,,EAP,,,,,K21\9F\K21-9F 區網(67).csv,,dead
172.22.67.11,2730-B10,K21-9F,ADAM  6050,,,,,EAP,,2019-07-24,,,K21\9F\K21-9F 區網(67).csv,,dead
172.22.67.12,3600-P06,K21-9F,Loader,,,,,EAP,,2024-05-14,,,K21\9F\K21-9F 區網(67).csv,,alive
172.22.67.13,3600-P06,K21-9F,EQP,,,,,EAP,,2024-05-14,,,K21\9F\K21-9F 區網(67).csv,,dead
172.22.67.14,3601-P06,K21-9F,EQP,,,,,EAP,,2024-05-14,,,K21\9F\K21-9F 區網(67).csv,,alive
172.22.67.15,3601-P06,K21-9F,Unloader,,,,,EAP,,2024-05-14,,,K21\9F\K21-9F 區網(67).csv,,alive
172.22.67.16,3600-P07,K21-9F,Loader,,,,,EAP,,2024-05-14,,,K21\9F\K21-9F 區網(67).csv,,alive
172.22.67.17,3600-P07,K21-9F,EQP,,,,,EAP,,2024-05-14,,,K21\9F\K21-9F 區網(67).csv,,dead
172.22.67.18,3601-P07,K21-9F,EQP,,,,,EAP,,2024-05-14,,,K21\9F\K21-9F 區網(67).csv,,alive
172.22.67.19,3601-P07,K21-9F,Unloader,,,,,EAP,,2024-05-14,,,K21\9F\K21-9F 區網(67).csv,,alive
172.22.67.20,,K21-9F,,,,,,EAP,,,,,K21\9F\K21-9F 區網(67).csv,,dead
172.22.67.21,3600-B10D_EAP,K21-9F,,,,,,EAP,,2018-05-09,,Y,K21\9F\K21-9F 區網(67).csv,,alive
172.22.67.22,3600-B11D_EAP,K21-9F,20160627-W01,,,,,EAP,,2018-05-09,,Y,K21\9F\K21-9F 區網(67).csv,21_9F 3600-B11D機台旁,alive
172.22.67.23,3600-B12D_EAP,K21-9F,,,,,,EAP,,2018-05-09,,Y,K21\9F\K21-9F 區網(67).csv,,alive
172.22.67.24,3600-B13D_EAP,K21-9F,20171005-W08,,,,,EAP,,2018-05-09,,Y,K21\9F\K21-9F 區網(67).csv,21_9F 3600-B13D機台旁,alive
172.22.67.25,3600-B14D_EAP,K21-9F,,,,,,EAP,,2018-05-09,,,K21\9F\K21-9F 區網(67).csv,,dead
172.22.67.26,3600-B15D_EAP,K21-9F,20171005-W11,,,,,EAP,,2018-05-09,,Y,K21\9F\K21-9F 區網(67).csv,21_9F 3600-B15D機台旁,alive
172.22.67.27,3600-B16D_EAP,K21-9F,20170314-W35,,,,,EAP,,2018-05-09,,,K21\9F\K21-9F 區網(67).csv,,alive
172.22.67.28,3600-B17D_EAP,K21-9F,20171005-W06,,,,,EAP,,2018-05-09,,Y,K21\9F\K21-9F 區網(67).csv,21_9F 3600-B17D機台旁,alive
172.22.67.29,3600-B18D_EAP,K21-9F,,,,,,EAP,,2018-05-09,,,K21\9F\K21-9F 區網(67).csv,,alive
172.22.67.30,3600-B19D_EAP,K21-9F,20171005-W10,,,,,EAP,,2018-05-09,,Y,K21\9F\K21-9F 區網(67).csv,21_9F 3600-B19D機台旁,alive
172.22.67.31,3600-B20D_EAP,K21-9F,,,,,,EAP,,2018-05-09,,,K21\9F\K21-9F 區網(67).csv,,dead
172.22.67.32,3600-B21D_EAP,K21-9F,20181217-W02,,,,,EAP,,2018-05-09,,Y,K21\9F\K21-9F 區網(67).csv,21_9F 3600-B21D機台旁,dead
172.22.67.33,,K21-9F,,,,,,EAP,,,,,K21\9F\K21-9F 區網(67).csv,,alive
172.22.67.34,,K21-9F,,,,,,EAP,,,,,K21\9F\K21-9F 區網(67).csv,,dead
172.22.67.35,2730 Server,K21-9F, Server,,,,,EAP,,,,,K21\9F\K21-9F 區網(67).csv,,dead
172.22.67.36,4820_EAP,K21-9F,,,,,,EAP,,2019-07-18,,,K21\9F\K21-9F 區網(67).csv,,dead
172.22.67.37,3390-B01,K21-9F,EQP,,,,,EAP,,2019-07-18,,,K21\9F\K21-9F 區網(67).csv,,dead
172.22.67.38,3390-B02,K21-9F,EQP,,,,,EAP,,2019-07-18,,,K21\9F\K21-9F 區網(67).csv,,dead
172.22.67.39,4820-B01,K21-9F,EQP,,,,,EAP,,2019-07-18,,,K21\9F\K21-9F 區網(67).csv,,dead
