Internal_IP,Machine_ID,Local,Device_Name,TCP_Port,COM_Port,OS_Spec,IP_Source,Category,Online_Test,Set_Time,Remark,歲修,File_Place,所在區域(柱位),alive_or_dead
0,0,0,0,0,0,0,0,0,0,0,0,0,0,,dead
172.21.30.2,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.3,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.4,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.5,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.6,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.7,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.8,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.9,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.10,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.11,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.12,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.13,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.14,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.15,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.16,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.17,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.18,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.19,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.20,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.21,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.22,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.23,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.24,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.25,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.26,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.27,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.28,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.29,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.30,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.31,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.32,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.33,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.34,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.35,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.36,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.37,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.38,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.39,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.40,,K11-3F,,,,,, EAP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
0,0,0,0,0,0,0,0,0,0,0,0,0,0,,dead
172.21.30.41,2880-K08,K11-3F,Loader,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.42,2880-K08,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.43,2880-NK08,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.44,2880-K08,K11-3F,SBC,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.45,2890-K08,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.46,2890-NK08,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.47,2890-K08,K11-3F,SBC,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.48,2880-K08,K11-3F,Unloader,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.49,2880-K08,K11-3F,PLC-1 (酒精上拋),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.50,2880-K08,K11-3F,PLC-2 (vacuum),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.51,2880-NK08,K11-3F,EQP-2 (維修站),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.52,2890-K08,K11-3F,PLC (vacuum),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.53,2890-NK08,K11-3F,EQP-2 (維修站),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.54,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.55,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.56,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.57,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.58,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.59,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.60,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.61,2880-K09,K11-3F,Loader,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.62,2880-K09,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.63,2880-NK09,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.64,2880-K09,K11-3F,SBC,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.65,2890-K09,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.66,2890-NK09,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.67,2890-K09,K11-3F,SBC,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.68,2880-K09,K11-3F,Unloader,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.69,2880-K09,K11-3F,PLC-1 (酒精上拋),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.70,2880-K09,K11-3F,PLC-2 (vacuum),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.71,2880-NK09,K11-3F,EQP-2 (維修站),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.72,2890-K09,K11-3F,PLC (vacuum),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.73,2890-NK09,K11-3F,EQP-2 (維修站),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.74,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.75,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.76,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.77,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.78,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.79,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.80,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.81,2880-K10,K11-3F,Loader,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.82,2880-K10,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.83,2880-NK10,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.84,2880-K10,K11-3F,SBC,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.85,2890-K10,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.86,2890-NK10,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.87,2890-K10,K11-3F,SBC,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.88,2880-K10,K11-3F,Unloader,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.89,2880-K10,K11-3F,PLC-1 (酒精上拋),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.90,2880-K10,K11-3F,PLC-2 (vacuum),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.91,2880-NK10,K11-3F,EQP-2 (維修站),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.92,2890-K10,K11-3F,PLC (vacuum),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.93,2890-NK10,K11-3F,EQP-2 (維修站),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.94,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.95,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.96,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.97,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.98,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.99,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.100,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.101,2880-K11,K11-3F,Loader,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.102,2880-K11,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.103,2880-NK11,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.104,2880-K11,K11-3F,SBC,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.105,2890-K11,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.106,2890-NK11,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.107,2890-K11,K11-3F,SBC,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.108,2880-K11,K11-3F,Unloader,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.109,2880-K11,K11-3F,PLC-1 (酒精上拋),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.110,2880-K11,K11-3F,PLC-2 (vacuum),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.111,2880-NK11,K11-3F,EQP-2 (維修站),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.112,2890-K11,K11-3F,PLC (vacuum),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.113,2890-NK11,K11-3F,EQP-2 (維修站),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.114,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.115,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.116,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.117,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.118,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.119,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.120,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.121,2880-K12,K11-3F,Loader,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.122,2880-K12,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.123,2880-NK12,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.124,2880-K12,K11-3F,SBC,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.125,2890-K12,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.126,2890-NK12,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.127,2890-K12,K11-3F,SBC,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.128,2880-K12,K11-3F,Unloader,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.129,2880-K12,K11-3F,PLC-1 (酒精上拋),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.130,2880-K12,K11-3F,PLC-2 (vacuum),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.131,2880-NK12,K11-3F,EQP-2 (維修站),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.132,2890-K12,K11-3F,PLC (vacuum),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.133,2890-NK12,K11-3F,EQP-2 (維修站),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.134,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.135,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.136,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.137,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.138,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.139,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.140,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.141,2880-K13,K11-3F,Loader,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.142,2880-K13,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.143,2880-NK13,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.144,2880-K13,K11-3F,SBC,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.145,2890-K13,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.146,2890-NK13,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.147,2890-K13,K11-3F,SBC,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.148,2880-K13,K11-3F,Unloader,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.149,2880-K13,K11-3F,PLC-1 (酒精上拋),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.150,2880-K13,K11-3F,PLC-2 (vacuum),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.151,2880-NK13,K11-3F,EQP-2 (維修站),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.152,2890-K13,K11-3F,PLC (vacuum),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.153,2890-NK13,K11-3F,EQP-2 (維修站),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.154,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.155,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.156,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.157,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.158,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.159,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.160,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.161,2880-K14,K11-3F,Loader,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.162,2880-K14,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.163,2880-NK14,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.164,2880-K14,K11-3F,SBC,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.165,2890-K14,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.166,2890-NK14,K11-3F,EQP,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.167,2890-K14,K11-3F,SBC,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.168,2880-K14,K11-3F,Unloader,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.169,2880-K14,K11-3F,PLC-1 (酒精上拋),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.170,2880-K14,K11-3F,PLC-2 (vacuum),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.171,2880-NK14,K11-3F,EQP-2 (維修站),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.172,2890-K14,K11-3F,PLC (vacuum),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.173,2890-NK14,K11-3F,EQP-2 (維修站),,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,alive
172.21.30.174,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.175,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.176,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.177,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.178,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.179,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.180,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.181,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.182,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.183,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.184,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.185,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.186,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
172.21.30.187,,K11-3F,,,,,,EQP,,,,,K11\3F\K11-3F 區網(30).csv,,dead
